ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted
6896,Flickr348,Flickr,,2020-09-07 23:11:16,"Marchlyn, Snowdonia.","Marchlyn, Snowdonia.",50318029182,,50318029182.jpg,marchlyn snowdonia,0
1920,tweet239,X,0.0,2020-09-17 03:55:22,"We can compare vertical structure of these systems to illustrate why #Ianos is a TC &amp; why Invest #99L is still a TT work in progress.

Depends on how much PV convectively generated in mid-levels vs. upper-level PV destruction.

Both warm core systems, but #Ianos clearly stronger. https://t.co/cgTIlP9Ric",Μπορούμε να συγκρίνουμε την κατακόρυφη δομή αυτών των συστημάτων για να δείξουμε γιατί το #IANOS είναι ένα TC & amp; Γιατί η επένδυση #99L εξακολουθεί να είναι μια εργασία TT σε εξέλιξη. Εξαρτάται από το πόσο PV παραγόταν διεξοδικά στα μέσα του επιπέδου έναντι της καταστροφής φωτοβολταϊκών επιπέδων.,,,,μπορούμε να συγκρίνουμε την κατακόρυφη δομή αυτών των συστημάτων για να δείξουμε γιατί το ianos είναι ένα tc amp γιατί η επένδυση 99l εξακολουθεί να είναι μια εργασία tt σε εξέλιξη εξαρτάται από το πόσο pv παραγόταν διεξοδικά στα μέσα του επιπέδου έναντι της καταστροφής φωτοβολταϊκών επιπέδων,0
2341,tweet660,X,0.0,2020-09-17 20:15:14,@nikoskyr8 (Ζημιές στο σπίτι),nikoskyr8 (Ζημιές στο σπίτι),,,,nikoskyr8 ζημιές στο σπίτι,0
5023,tweet3342,X,0.0,2020-09-21 00:32:42,"#ΓιώργοςΣεφέρης  +20-9-1971
«Φιλοκτήτης»
Τραυματισμένο κορμί, τραυματισμένος ο τόπος,
τραυματισμένος ο καιρός—Νοέμβρης 1949 (πόσο επίκαιρος !)
ΓΙΩΡΓΟΣ ΣΕΦΕΡΗΣ /[ΤΕΤΡΑΔΙΟ ΓΥΜΝΑΣΜΑΤΩΝ, Β΄] /[Από τις «Μέρες του 1945 – 1951»] /«Φιλοκτήτης»
https://t.co/6wSjqH8mV8 https://t.co/GlrBqSnFfz","#ΓιώργοςΣεφέρης +20-9-1971«Φιλοκτήτης»Τραυματισμένο κορμί, τραυματισμένος ο τόπος,τραυματισμένος ο καιρός—Νοέμβρης 1949 (πόσο επίκαιρος !)ΓΙΩΡΓΟΣ ΣΕΦΕΡΗΣ /[ΤΕΤΡΑΔΙΟ ΓΥΜΝΑΣΜΑΤΩΝ, Β΄] /[Από τις «Μέρες του 1945 – 1951»] /«Φιλοκτήτης»",,,,γιώργοςσεφέρης 20 9 1971 φιλοκτήτης τραυματισμένο κορμί τραυματισμένος ο τόπος τραυματισμένος ο καιρός νοέμβρης 1949 πόσο επίκαιρος γιωργος σεφερης τετραδιο γυμνασματων β από τις μέρες του 1945 1951 φιλοκτήτης,1
1888,tweet207,X,0.0,2020-09-16 23:38:42,"Un puissant #medicane, nommé #Ianos, devrait frapper la #Grèce ce vendredi 18 septembre 2020. Animation créée par @FloC36 via le modèle ECMWF / @meteologix. #Greece https://t.co/yMDPmsUrk2","Ένα ισχυρό #Medicane, που ονομάζεται #IANOS, θα πρέπει να χτυπήσει το #Greece αυτή την Παρασκευή 18 Σεπτεμβρίου 2020. Animation που δημιουργήθηκε από το @floc36 μέσω του μοντέλου ECMWF / @Meteologix. #Ελλάδα",,,,ένα ισχυρό medicane που ονομάζεται ianos θα πρέπει να χτυπήσει το greece αυτή την παρασκευή 18 σεπτεμβρίου 2020 animation που δημιουργήθηκε από το floc36 μέσω του μοντέλου ecmwf meteologix ελλάδα,0
4556,tweet2875,X,0.0,2020-09-20 11:09:08,Ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του «Ιανού» – Νεκρός ο αγνοούμενος στην Καστανιά https://t.co/eoygPnlHh8,Ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του «Ιανού» – Νεκρός ο αγνοούμενος στην Καστανιά,,,,ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του ιανού νεκρός ο αγνοούμενος στην καστανιά,0
3417,tweet1736,X,0.0,2020-09-18 21:10:48,This is what we need in a national emergency #Greece #Ithaki #medicane #Ianos,Αυτό είναι αυτό που χρειαζόμαστε σε μια εθνική κατάσταση έκτακτης ανάγκης #greece #ithaki #Medicane #ianos,,,,αυτό είναι αυτό που χρειαζόμαστε σε μια εθνική κατάσταση έκτακτης ανάγκης greece ithaki medicane ianos,0
5809,tweet4128,X,0.0,2020-09-22 15:03:40,"#BigBrotherGR Προσωπικά δεν θέλω να κερδίσει η Άννα Μαρία γιατί δεν ξέρω αν θα είναι σε θέση να διαχειριστεί όλη αυτή τη δημοσιότητα και την μετέπειτα παρακμή που συνοδεύει νικητές reality όταν περάσει ο καιρός και ""ξεχαστούν"". Πολλοί πέφτουν σε κατάθλιψη. Πόσο μάλλον η ΑΜ...","#BigBrotherGR Προσωπικά δεν θέλω να κερδίσει η Άννα Μαρία γιατί δεν ξέρω αν θα είναι σε θέση να διαχειριστεί όλη αυτή τη δημοσιότητα και την μετέπειτα παρακμή που συνοδεύει νικητές reality όταν περάσει ο καιρός και ""ξεχαστούν"". Πολλοί πέφτουν σε κατάθλιψη. Πόσο μάλλον η ΑΜ.",,,,bigbrothergr προσωπικά δεν θέλω να κερδίσει η άννα μαρία γιατί δεν ξέρω αν θα είναι σε θέση να διαχειριστεί όλη αυτή τη δημοσιότητα και την μετέπειτα παρακμή που συνοδεύει νικητές reality όταν περάσει ο καιρός και ξεχαστούν πολλοί πέφτουν σε κατάθλιψη πόσο μάλλον η αμ,0
6249,tweet4568,X,0.0,2020-09-23 13:13:21,"Η καταστροφική πλημμύρα της 19/9/2020 η οποία έπληξε ολόκληρη την πόλη της Καρδίτσας, προκάλεσε ζημιές και στο Αρχαιολογικό Μουσείο της πόλης. Συγκεκριμένα, το σύνολο του υπόγειου χώρου του μουσείου γέμισε με νερά και λάσπη σε ύψος τουλάχιστον 2 μέτρων.
https://t.co/6uMkSOOJJt","Η καταστροφική πλημμύρα της 19/9/2020 η οποία έπληξε ολόκληρη την πόλη της Καρδίτσας, προκάλεσε ζημιές και στο Αρχαιολογικό Μουσείο της πόλης. Συγκεκριμένα, το σύνολο του υπόγειου χώρου του μουσείου γέμισε με νερά και λάσπη σε ύψος τουλάχιστον 2 μέτρων.",,,,η καταστροφική πλημμύρα της 19 9 2020 η οποία έπληξε ολόκληρη την πόλη της καρδίτσας προκάλεσε ζημιές και στο αρχαιολογικό μουσείο της πόλης συγκεκριμένα το σύνολο του υπόγειου χώρου του μουσείου γέμισε με νερά και λάσπη σε ύψος τουλάχιστον 2 μέτρων,0
1533,''2400743590442399564,instagram,1600410959.0,2020-09-18 06:35:59,#stormclouds #sky #skyporn #skylovers #instasky #athens #instaathens #citylife #bnw #bnwmood  #bnwphoto #bnwmagazine #bnwsociety #myphotos #moment #instamoment #ianos #beforecyclone #ianoscyclone #greece #meteogreece #weatherphotography #weathertoday #weathergirl #lovesky #lycabettushill #lycabettus,#StorMClouds #sky #skyporn #skylovers #instasky #athens #instaathens #CityLife #bnw #bnwmood #bnwphoto #bnwmagazine #bnwsociety #myphotos #moment #instament Ertoday #weathergirl #lovesky #Lycabettushill #Lycabettus,,,119551207_104519361362880_7874020359574357019_n.jpg,stormclouds sky skyporn skylovers instasky athens instaathens citylife bnw bnwmood bnwphoto bnwmagazine bnwsociety myphotos moment instament ertoday weathergirl lovesky lycabettushill lycabettus,1
5724,tweet4043,X,0.0,2020-09-22 10:42:47,"Κινέτα στο ρέμα της Πίκας που έπνιξε πέρσι την περιοχή.
Από την περσινή καταιγίδα δεν έχει γίνει σχεδόν τίποτα για να αποκατασταθούν οι ζημιές σε υποδομές και σπίτια της περιοχής. Δεν έχουν καν διανοιχτεί τα ρέματα από τα φερτά υλικά, μαζί και αυτό της Πίκας. 👇 https://t.co/YtFbEp4rq5","Κινέτα στο ρέμα της Πίκας που έπνιξε πέρσι την περιοχή.Από την περσινή καταιγίδα δεν έχει γίνει σχεδόν τίποτα για να αποκατασταθούν οι ζημιές σε υποδομές και σπίτια της περιοχής. Δεν έχουν καν διανοιχτεί τα ρέματα από τα φερτά υλικά, μαζί και αυτό της Πίκας.",,,,κινέτα στο ρέμα της πίκας που έπνιξε πέρσι την περιοχή από την περσινή καταιγίδα δεν έχει γίνει σχεδόν τίποτα για να αποκατασταθούν οι ζημιές σε υποδομές και σπίτια της περιοχής δεν έχουν καν διανοιχτεί τα ρέματα από τα φερτά υλικά μαζί και αυτό της πίκας,0
3484,tweet1803,X,0.0,2020-09-18 22:38:17,"Η Ορθοδοξία δοκιμάζεται.....
Καιρός να βγούμε σε λιτανείες ...😇😇😇
#Ελλάδα #Κύπρος",Η Ορθοδοξία δοκιμάζεται.Καιρός να βγούμε σε λιτανείες.#Ελλάδα #Κύπρος,,,,η ορθοδοξία δοκιμάζεται καιρός να βγούμε σε λιτανείες ελλάδα κύπρος,0
1668,''2394490891372135225,instagram,1599665621.0,2020-09-09 15:33:41,"Faça como a tia do Albano, use a máscara para a proteção de todos\n#usamascara\n#MTN\n#IANOS","Κάντε τη θεία του Albano, χρησιμοποιήστε τη μάσκα για την προστασία όλων των \ n#USISCARA \ n#mtn \ n#anos",,,118962139_188428922885361_4204658647446542435_n.jpg,κάντε τη θεία του albano χρησιμοποιήστε τη μάσκα για την προστασία όλων των n usiscara n mtn n anos,1
1081,''2400980394211713291,instagram,1600439207.0,2020-09-18 14:26:47,"Διπρόσωπος, προστάτης των εσόδων και των εξόδων, έδωσε το όνομα του στον πρώτο μήνα του έτους. #ianos","Διπρόσωπος, προστάτης των εσόδων και των εξόδων, έδωσε το όνομα του στον πρώτο μήνα του έτους. #ianos",,,119701401_193065902187939_2826209137647320941_n.jpg,διπρόσωπος προστάτης των εσόδων και των εξόδων έδωσε το όνομα του στον πρώτο μήνα του έτους ianos,0
4101,tweet2420,X,0.0,2020-09-19 17:26:02,Κώστας Λύρος: «Άμεσα να εκτιμηθούν και να αποζημιωθούν οι ζημιές στον κάμπο Οινιαδών» https://t.co/aYXCSb4Ana,Κώστας Λύρος: «Άμεσα να εκτιμηθούν και να αποζημιωθούν οι ζημιές στον κάμπο Οινιαδών»,,,,κώστας λύρος άμεσα να εκτιμηθούν και να αποζημιωθούν οι ζημιές στον κάμπο οινιαδών,0
5457,tweet3776,X,0.0,2020-09-21 20:23:06,Ζημιές στο 60% της σοδειάς μήλων στη Δράκεια από το χτύπημα «Ιανού» https://t.co/ySk70DLpYY,Ζημιές στο 60% της σοδειάς μήλων στη Δράκεια από το χτύπημα «Ιανού»,,,,ζημιές στο 60 της σοδειάς μήλων στη δράκεια από το χτύπημα ιανού,0
6546,tweet4865,X,0.0,2020-09-24 02:11:36,"Καιρός: Έκτακτο δελτίο επιδείνωσης από την ΕΜΥ! Καταιγίδες, χαλάζι και ισχυροί άνεμοι https://t.co/JSN1ZI6eSI https://t.co/4HvxHAADpC","Καιρός: Έκτακτο δελτίο επιδείνωσης από την ΕΜΥ! Καταιγίδες, χαλάζι και ισχυροί άνεμοι",,,,καιρός έκτακτο δελτίο επιδείνωσης από την εμυ καταιγίδες χαλάζι και ισχυροί άνεμοι,1
2267,tweet586,X,0.0,2020-09-17 18:30:26,"Severe Weather Europe: https://t.co/JnIbjtgcY0

WXCharts: https://t.co/jLODIqrsfh

#Ianos #Ιανος #Cyclone #medicane #Greece #extremeweather",Σοβαρή Ευρώπη: #iains #CyClone #Medicane #Greece #ExtreMeCheather,,,,σοβαρή ευρώπη iains cyclone medicane greece extremecheather,0
8071,YouTube714,YouTube,,2020-09-18T11:31:39Z,Νέα επικοινωνία Δένδια – Λαβρόφ σε έξι μέρες | Μεσημεριανό δελτίο ειδήσεων 18/09/2020 | OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Νέα επικοινωνία Δένδια – Λαβρόφ σε έξι μέρες | Μεσημεριανό δελτίο ειδήσεων 18/09/2020 ...,Νέα επικοινωνία Δένδια – Λαβρόφ σε έξι μέρες | Μεσημεριανό δελτίο ειδήσεων 18/09/2020 | OPEN TV Subscribe to OPEN: Νέα επικοινωνία Δένδια – Λαβρόφ σε έξι μέρες | Μεσημεριανό δελτίο ειδήσεων 18/09/2020.,W888-SLMLJA,1.0,na,νέα επικοινωνία δένδια λαβρόφ σε έξι μέρες μεσημεριανό δελτίο ειδήσεων 18 09 2020 open tv subscribe to open νέα επικοινωνία δένδια λαβρόφ σε έξι μέρες μεσημεριανό δελτίο ειδήσεων 18 09 2020,0
4812,tweet3131,X,0.0,2020-09-20 16:57:35,Στα 20 εκατ. ευρώ οι ζημιές από την κακοκαιρία στη Μαγνησία - https://t.co/dacQwDsaqR https://t.co/NvdEA2QBTu,Στα 20 εκατ. ευρώ οι ζημιές από την κακοκαιρία στη Μαγνησία -,,,,στα 20 εκατ ευρώ οι ζημιές από την κακοκαιρία στη μαγνησία,0
3121,tweet1440,X,0.0,2020-09-18 16:19:09,Καιρός – Αρναούτογλου: «Μακριά από αυτές τις ακτές»! - https://t.co/mufVOoExHb https://t.co/xDy3vkdrMu,Καιρός – Αρναούτογλου: «Μακριά από αυτές τις ακτές»! -,,,,καιρός αρναούτογλου μακριά από αυτές τις ακτές,0
1894,tweet213,X,0.0,2020-09-16 23:58:55,Secuencia satelital del ciclón tropical #IANOS que se ha formado en el Mediterráneo y que podría alcanzar categoría de huracán. https://t.co/7qDne6wGkr,Δορυφορική ακολουθία του τροπικού #IANOS κυκλώνα που έχει σχηματίσει στη Μεσόγειο και αυτό θα μπορούσε να φτάσει σε μια κατηγορία τυφώνα.,,,,δορυφορική ακολουθία του τροπικού ianos κυκλώνα που έχει σχηματίσει στη μεσόγειο και αυτό θα μπορούσε να φτάσει σε μια κατηγορία τυφώνα,0
6677,Flickr129,Flickr,,2020-10-03 21:20:24,"Arezzo , analogic shot on film 35MM","Arezzo, αναλογική λήψη στην ταινία 35mm",50413747861,,50413747861.jpg,arezzo αναλογική λήψη στην ταινία 35mm,0
3375,tweet1694,X,0.0,2020-09-18 20:36:53,"@Fournarisextre1 Πάει καιρός..🙄
Ήρεμη είμαι! Σήμερα.. 😁",Fournarisextre1 Πάει καιρός.Ήρεμη είμαι! Σήμερα.,,,,fournarisextre1 πάει καιρός ήρεμη είμαι σήμερα,0
5470,tweet3789,X,0.0,2020-09-21 20:44:07,@L3naRain @ritacollin64 Εσυ ειχες ζημιες στο σπιτι Λενα ;;,L3naRain @ritacollin64 Εσυ ειχες ζημιες στο σπιτι Λενα ;;,,,,l3narain ritacollin64 εσυ ειχες ζημιες στο σπιτι λενα,0
7014,Flickr466,Flickr,,2020-09-23 01:44:28,Medicane Ianos 2020 Mediterranean Hurricane,Medicane Ianos 2020 Μεσογειακός τυφώνας,50373040623,,50373040623.jpg,medicane ianos 2020 μεσογειακός τυφώνας,0
7413,YouTube56,YouTube,,2020-09-20T10:42:54Z,Τρεις πλέον οι νεκροί από τον &quot;Ιανό&quot; | 20/9/2020 | ΕΡΤ Subscribe στην ΕΡΤ: http://bit.ly/ERTYT Official Site: http://www.ert.gr/ Facebook: https://www.facebook.com/ERTsocial/ Twitter: ...,Τρεις πλέον οι νεκροί από τον &quot;Ιανό&quot; | 20/9/2020 | ΕΡΤ Subscribe στην ΕΡΤ: Official Site: Facebook: Twitter:.,2ZHbENGTU5w,1.0,na,τρεις πλέον οι νεκροί από τον quot ιανό quot 20 9 2020 ερτ subscribe στην ερτ official site facebook twitter,0
6497,tweet4816,X,0.0,2020-09-23 23:04:19,Καιρός: Βροχές και καταιγίδες την Πέμπτη https://t.co/5bq2zizAJu,Καιρός: Βροχές και καταιγίδες την Πέμπτη,,,,καιρός βροχές και καταιγίδες την πέμπτη,1
828,''2400365545968107812,instagram,1600365893.0,2020-09-17 18:04:53,"Our first ever (inaugural for the fancy people) #Medicane Advisory #Ianos for the @RoyalCaribbean #Mediterranean Fleet. #EmpressoftheSeas and #MajestyoftheSeas are in Southern #Greece at this time and might shift slightly eastward, but this track to #Egypt is good news for the Ships.","Η πρώτη μας (εναρκτήρια για τους φανταχτερά άτομα) #Medicane Advisory #IANOS για τον στόλο @RoyalcaribBean #MedIterranean. #EmpressOfTheseas και #MaJestyOfTheseas βρίσκονται στη νότια #greece αυτή τη στιγμή και μπορεί να μετατοπιστούν ελαφρώς προς τα ανατολικά, αλλά αυτό το κομμάτι στο #Egypt είναι καλά νέα για τα πλοία.",,,119719848_326570561779680_3755472130865888521_n.jpg,η πρώτη μας εναρκτήρια για τους φανταχτερά άτομα medicane advisory ianos για τον στόλο royalcaribbean mediterranean empressoftheseas και majestyoftheseas βρίσκονται στη νότια greece αυτή τη στιγμή και μπορεί να μετατοπιστούν ελαφρώς προς τα ανατολικά αλλά αυτό το κομμάτι στο egypt είναι καλά νέα για τα πλοία,0
4411,tweet2730,X,0.0,2020-09-20 08:04:32,"@NIKSOTIROPOYLOS Να προσθέσω ότι οι Έλληνες μετανάστες, εργάζονται σκληρά, και παντού δημιουργούν...
Τα λαθροπιθίκια εδώ, περιμένουν τα έτοιμα από το ΑΤΜ και μόνο βρωμιά, ζημιές και καταστροφές κάνουν.","NIKSOTIROPOYLOS Να προσθέσω ότι οι Έλληνες μετανάστες, εργάζονται σκληρά, και παντού δημιουργούν.Τα λαθροπιθίκια εδώ, περιμένουν τα έτοιμα από το ΑΤΜ και μόνο βρωμιά, ζημιές και καταστροφές κάνουν.",,,,niksotiropoylos να προσθέσω ότι οι έλληνες μετανάστες εργάζονται σκληρά και παντού δημιουργούν τα λαθροπιθίκια εδώ περιμένουν τα έτοιμα από το ατμ και μόνο βρωμιά ζημιές και καταστροφές κάνουν,0
4878,tweet3197,X,0.0,2020-09-20 18:47:58,"@avoid_fascists Ναι. Γίνονται υπεράνθρωπες προσπάθειες εδώ από όλους, εχθες τα συνεργεία δούλευαν ως αργά τη νύχτα αλλά δεν αρκεί. Οι ζημιές είναι τεράστιες.","avoid_fascists Ναι. Γίνονται υπεράνθρωπες προσπάθειες εδώ από όλους, εχθες τα συνεργεία δούλευαν ως αργά τη νύχτα αλλά δεν αρκεί. Οι ζημιές είναι τεράστιες.",,,,avoid_fascists ναι γίνονται υπεράνθρωπες προσπάθειες εδώ από όλους εχθες τα συνεργεία δούλευαν ως αργά τη νύχτα αλλά δεν αρκεί οι ζημιές είναι τεράστιες,0
1401,''2400326274365310475,instagram,1600361211.0,2020-09-17 16:46:51,#Hello ⛈️ #World 🌐 & #Aviators 🛫🌎✈️🌍🛩️🌏🛬\n#TAF #Decoder #for #Medicane #Ianos 🇬🇷😵🥴,#Hello #world & #aviators \ n #taf #decoder #for #medicane #ianos,,,119605061_1266227657047765_8855011817731946893_n.jpg,hello world aviators n taf decoder for medicane ianos,0
1188,''2401704454561977834,instagram,1600525503.0,2020-09-19 14:25:03,Ouranos in Amorgos with Ianos.\n#medicane #ianos #greece #cyclades,Uranos στο Amorgos με Janos.,,,119666041_3309355545768867_7388812813608304604_n.jpg,uranos στο amorgos με janos,1
3269,tweet1588,X,0.0,2020-09-18 18:41:29,"@gdvictorm @AJANSACLAR @Estofex El Metop-C sí escaneaba el centro de #Ianos ayer por la tarde en su pase ascendente. Es verdad que los escaterómetros se saturan por encima de 60 kt aprox. de ahí que la escala finalice en esos valores. No es este el caso.
Fuente: https://t.co/olaXjOxo6w

https://t.co/3U4e9wws2N",gdvictorm @Ajansaclar @estofex Το Metop-C σάρωσε το #anos κέντρο χθες το απόγευμα στο ανερχόμενο πέρασμα. Είναι αλήθεια ότι τα ανμετρικά είναι κορεσμένα πάνω από 60 kt περίπου. Εξ ου και η κλίμακα τελειώνει σε αυτές τις τιμές. Αυτό δεν συμβαίνει.,,,,gdvictorm ajansaclar estofex το metop c σάρωσε το anos κέντρο χθες το απόγευμα στο ανερχόμενο πέρασμα είναι αλήθεια ότι τα ανμετρικά είναι κορεσμένα πάνω από 60 kt περίπου εξ ου και η κλίμακα τελειώνει σε αυτές τις τιμές αυτό δεν συμβαίνει,0
6321,tweet4640,X,0.0,2020-09-23 15:32:31,"@NexVs9 Καιρός να στηρίξεις την χώρα και όχι τα κόμματα!!
Σίγουρα όμως δεν έχασες τον χρόνο σου!!",NexVs9 Καιρός να στηρίξεις την χώρα και όχι τα κόμματα!!Σίγουρα όμως δεν έχασες τον χρόνο σου!!,,,,nexvs9 καιρός να στηρίξεις την χώρα και όχι τα κόμματα σίγουρα όμως δεν έχασες τον χρόνο σου,0
4650,tweet2969,X,0.0,2020-09-20 13:02:23,"""ΦΙΛΟΚΤΗΤΗΣ""

Τραυματισμένο κορμί, τραυματισμένος ο τόπος,
τραυματισμένος ο καιρός -

Νοέμβρης 1949

Γιώργος Σεφέρης, ΤΕΤΡΑΔΙΟ ΓΥΜΝΑΣΜΑΤΩΝ Β΄ https://t.co/onrb0x0a4P","ΦΙΛΟΚΤΗΤΗΣ""Τραυματισμένο κορμί, τραυματισμένος ο τόπος,τραυματισμένος ο καιρός -Νοέμβρης 1949Γιώργος Σεφέρης, ΤΕΤΡΑΔΙΟ ΓΥΜΝΑΣΜΑΤΩΝ Β΄",,,,φιλοκτητης τραυματισμένο κορμί τραυματισμένος ο τόπος τραυματισμένος ο καιρός νοέμβρης 1949γιώργος σεφέρης τετραδιο γυμνασματων β,1
8156,YouTube799,YouTube,,2020-09-18T04:37:47Z,Ζάκυνθος: Διακοπή ρεύματος σε αρκετές περιοχές του νησιού λόγω του κυκλώνα Ιανού  | OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Ζάκυνθος: Διακοπή ρεύματος σε αρκετές περιοχές του νησιού λόγω του κυκλώνα Ιανού ...,Ζάκυνθος: Διακοπή ρεύματος σε αρκετές περιοχές του νησιού λόγω του κυκλώνα Ιανού | OPEN TV Subscribe to OPEN: Ζάκυνθος: Διακοπή ρεύματος σε αρκετές περιοχές του νησιού λόγω του κυκλώνα Ιανού.,ZgCoE7YIkA4,1.0,na,ζάκυνθος διακοπή ρεύματος σε αρκετές περιοχές του νησιού λόγω του κυκλώνα ιανού open tv subscribe to open ζάκυνθος διακοπή ρεύματος σε αρκετές περιοχές του νησιού λόγω του κυκλώνα ιανού,1
6872,Flickr324,Flickr,,2020-09-09 13:04:51,"Lester Public Library, Two Rivers, Wisconsin","Δημόσια βιβλιοθήκη Lester, Two Rivers, Wisconsin",50322629508,,50322629508.jpg,δημόσια βιβλιοθήκη lester two rivers wisconsin,0
7659,YouTube302,YouTube,,2020-09-24T12:44:35Z,Ανακαλύφθηκε η σορός της αγνοούμενης στην Καρδίτσα | 24/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: http://bit.ly/ERTYT Στη γέφυρα Μαγουλίτσας στον δήμο Μουζακίου στην Καρδίτσα βρέθηκε σήμερα το ...,Ανακαλύφθηκε η σορός της αγνοούμενης στην Καρδίτσα | 24/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: Στη γέφυρα Μαγουλίτσας στον δήμο Μουζακίου στην Καρδίτσα βρέθηκε σήμερα το.,GK5-RbRAvLs,1.0,na,ανακαλύφθηκε η σορός της αγνοούμενης στην καρδίτσα 24 09 2020 ερτ subscribe στην ερτ στη γέφυρα μαγουλίτσας στον δήμο μουζακίου στην καρδίτσα βρέθηκε σήμερα το,0
649,''2401664819200593075,instagram,1600520778.0,2020-09-19 13:06:18,Ianos is coming\n#sky #clouds #sea #beach #ianos,Ianos is coming\n#sky #clouds #sea #beach #ianos,,,119778457_249731516322257_6676379758538566230_n.jpg,ianos is coming n sky clouds sea beach ianos,1
5009,tweet3328,X,0.0,2020-09-21 00:11:07,- via Καιρός&amp;Pαντάρ https://t.co/9Pi4EMMZXU,via Καιρός&amp;Pαντάρ,,,,via καιρός amp pαντάρ,1
6332,tweet4651,X,0.0,2020-09-23 15:48:57,@evi_euoula Δεν πειράζει. Είμαι σίγουρος πως όταν σε δει ο καιρός θα αλλάξει γνώμη και θα βγει ο ήλιος. 😀😀😀,evi_euoula Δεν πειράζει. Είμαι σίγουρος πως όταν σε δει ο καιρός θα αλλάξει γνώμη και θα βγει ο ήλιος.,,,,evi_euoula δεν πειράζει είμαι σίγουρος πως όταν σε δει ο καιρός θα αλλάξει γνώμη και θα βγει ο ήλιος,0
4357,tweet2676,X,0.0,2020-09-20 01:36:56,Η πόλη που γεννήθηκα και μεγάλωσα περνάει την χειρότερη καταστροφή που έχει περάσει ποτέ! Εύχομαι να πάνε όλα καλά και να αποκατασταθούν οι ζημιες! Καρδίτσα μου θα τα καταφέρεις! 🙏🏻,Η πόλη που γεννήθηκα και μεγάλωσα περνάει την χειρότερη καταστροφή που έχει περάσει ποτέ! Εύχομαι να πάνε όλα καλά και να αποκατασταθούν οι ζημιες! Καρδίτσα μου θα τα καταφέρεις!,,,,η πόλη που γεννήθηκα και μεγάλωσα περνάει την χειρότερη καταστροφή που έχει περάσει ποτέ εύχομαι να πάνε όλα καλά και να αποκατασταθούν οι ζημιες καρδίτσα μου θα τα καταφέρεις,0
3096,tweet1415,X,0.0,2020-09-18 15:58:05,#Ianos #Zakynthos #Kefalonia https://t.co/ausDnjK3BY,#Ianos #Zakynthos #Kefalonia,,,,ianos zakynthos kefalonia,0
6261,tweet4580,X,0.0,2020-09-23 13:41:56,"Κατά την εμφάνισή της στην εκπομπή που παρουσιάζει η συνάδελφός της Ντρου Μπάριμορ, «#TheDrewBarrymoreShow» , η Νοτιοαφρικανή ηθοποιός αποκάλυψε ότι έχει περάσει αρκετός καιρός από τότε που βγήκε σοβαρό ραντεβού...
#CharlizeTheron #Dating #notesfromlife
https://t.co/PoU4qAms6c","Κατά την εμφάνισή της στην εκπομπή που παρουσιάζει η συνάδελφός της Ντρου Μπάριμορ, «#TheDrewBarrymoreShow» , η Νοτιοαφρικανή ηθοποιός αποκάλυψε ότι έχει περάσει αρκετός καιρός από τότε που βγήκε σοβαρό ραντεβού.#CharlizeTheron #Dating #notesfromlife",,,,κατά την εμφάνισή της στην εκπομπή που παρουσιάζει η συνάδελφός της ντρου μπάριμορ thedrewbarrymoreshow η νοτιοαφρικανή ηθοποιός αποκάλυψε ότι έχει περάσει αρκετός καιρός από τότε που βγήκε σοβαρό ραντεβού charlizetheron dating notesfromlife,0
1027,''2401542510905310464,instagram,1600506198.0,2020-09-19 09:03:18,Autumn loading #anafi #ianos #cyclone #autumn #clouds #rain #sky #instadaily #instamood #instaweather #instacool #instatraveling #summer #summer2020,Φόρτωση φθινοπώρου #ANAFI #IANOS #CYCLONE #AUTUMN #CLOUDS #RAIN #SKY #InstAdaily #InstAmood #Instaweather #Instacool #Instatraveling #Summer #Summer2020,,,119704010_699606464235869_5206138733183440205_n.jpg,φόρτωση φθινοπώρου anafi ianos cyclone autumn clouds rain sky instadaily instamood instaweather instacool instatraveling summer summer2020,1
597,''2401937704579075021,instagram,1600553309.0,2020-09-19 22:08:29,Yunanistan/Kefalonya kasırga sonrası her yer yıkıldı...\n\n#fotoğraf #foto #fotografia #fotoğrafheryerde #fotododia #photography #photo #photooftheday #photoshoot #photographer #photograph #naturephotography #nature #ianos #hurricane,Η Ελλάδα/Κεφαλονία καταστράφηκε παντού μετά τον τυφώνα.,,,119791076_2761204054137860_6080416351592455246_n.jpg,η ελλάδα κεφαλονία καταστράφηκε παντού μετά τον τυφώνα,0
