"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score",
3862,"tweet2181","X",0,"2020-09-19 11:58:08","Ωραίος καιρός για να πέσεις σε κατάθλιψη","Ωραίος καιρός για να πέσεις σε κατάθλιψη",,,,"ωραίος καιρός για να πέσεις σε κατάθλιψη",0,"TN",
5801,"tweet4120","X",0,"2020-09-22 14:46:17","Αριστερή Παρέμβαση: «Δε φταίει ο κακός μας ο καιρός. Φταίνε οι προστάτες μας» https://t.co/LWQPuuSpxo","Αριστερή Παρέμβαση: «Δε φταίει ο κακός μας ο καιρός. Φταίνε οι προστάτες μας»",,,,"αριστερή παρέμβαση δε φταίει ο κακός μας ο καιρός φταίνε οι προστάτες μας",0,"TN",
2721,"tweet1040","X",0,"2020-09-18 10:06:18","#Grecia golpeada por el #medicane #Ianos https://t.co/sMlWsLAoo2 a través de @MeteoredES","#GRECIA HET από #Medicane #IANOS μέσω @MeTeoredes",,,,"grecia het από medicane ianos μέσω meteoredes",0,"TN",
1835,"tweet154","X",0,"2020-09-16 19:45:07","A large weather system, similar to a tropical storm, over the Mediterranean Sea named #Ianos is expected to produce heavy rainfall, thunderstorms, and strong winds across southern Italy (via National Observatory of Athens) #Medicane @zoom_earth https://t.co/auMe1nxJgy","Ένα μεγάλο σύστημα καιρού, παρόμοιο με μια τροπική καταιγίδα, πάνω από τη Μεσόγειο Θάλασσα που ονομάζεται #IANOS αναμένεται να παράγει έντονες βροχοπτώσεις, καταιγίδες και ισχυρούς ανέμους στη νότια Ιταλία (μέσω Εθνικού Παρατηρητηρίου της Αθήνας) #Medicane @zoom_earth",,,,"ένα μεγάλο σύστημα καιρού παρόμοιο με μια τροπική καταιγίδα πάνω από τη μεσόγειο θάλασσα που ονομάζεται ianos αναμένεται να παράγει έντονες βροχοπτώσεις καταιγίδες και ισχυρούς ανέμους στη νότια ιταλία μέσω εθνικού παρατηρητηρίου της αθήνας medicane zoom_earth",1,"TP",
316,"''2400667579629007784","instagram",1600401898,"2020-09-18 04:04:58","#automnishere , #rainishere , #ianos is here! #lesManolessos #kidscraft","#AutomNishere, #Rainishere, #IANOS είναι εδώ! #LesManoLessos #kidscraft",,,"119889488_351695562858061_266128954451324568_n.jpg","automnishere rainishere ianos είναι εδώ lesmanolessos kidscraft",0,"TN",
3583,"tweet1902","X",0,"2020-09-19 03:10:33","@bonitafeliz10 Pero desde Vancouver! Hay q pedirle al gato con botas, las de 7 leguas para llegar mas rápido....... yo te camino de cusca a la rabida y ya me canse!  Pero por correrme a los Ladrones y no me alcanze!","Bonitafeliz10 αλλά από το Βανκούβερ! Πρέπει να ζητήσετε από τη γάτα με μπότες, εκείνες των 7 πρωταθλημάτων για να γίνουν ταχύτερα. Αλλά για να τρέξω στους κλέφτες και δεν μπορώ να πάρω!",,,,"bonitafeliz10 αλλά από το βανκούβερ πρέπει να ζητήσετε από τη γάτα με μπότες εκείνες των 7 πρωταθλημάτων για να γίνουν ταχύτερα αλλά για να τρέξω στους κλέφτες και δεν μπορώ να πάρω",0,"TN",
6667,"Flickr119","Flickr",,"2020-09-08 22:32:02","All Nippon Airways
777-300(ER)
JA796A
London Heathrow Airport (LHR/EGLL)
05/09/2020

I have fond memories of seeing ANA's 773s from central London on aproach so its great to finally see one closer. Heres JA796A taxiing out to 27R for departure back to Tokyo Haneda.","Όλα τα Nippon Airways777-300 (ER) JA796Alondon Heathrow Airport (LHR/EGLL) 05/09/2020I έχουν αγαπημένες αναμνήσεις να δουν τα 773s της Ana από το Κεντρικό Λονδίνο στο Aproach, ώστε να το κάνει τελικά να δει κανείς πιο κοντά. Heres ja796a ταξί προς τα 27R για αναχώρηση πίσω στο Τόκιο Haneda.",50321475521,,"50321475521.jpg","όλα τα nippon airways777 300 er ja796alondon heathrow airport lhr egll 05 09 2020i έχουν αγαπημένες αναμνήσεις να δουν τα 773s της ana από το κεντρικό λονδίνο στο aproach ώστε να το κάνει τελικά να δει κανείς πιο κοντά heres ja796a ταξί προς τα 27r για αναχώρηση πίσω στο τόκιο haneda",0,"TN",
4687,"tweet3006","X",0,"2020-09-20 13:40:04","10 Πράγματα που αν Υπάρχουν στην Ντουλάπα σας Ίσως Ήρθε ο Καιρός να τα… Ξεφορτωθείτε! - https://t.co/FqeTppHYzB https://t.co/nJJfk4PhPa","10 Πράγματα που αν Υπάρχουν στην Ντουλάπα σας Ίσως Ήρθε ο Καιρός να τα… Ξεφορτωθείτε! -",,,,"10 πράγματα που αν υπάρχουν στην ντουλάπα σας ίσως ήρθε ο καιρός να τα ξεφορτωθείτε",0,"TN",
6816,"Flickr268","Flickr",,"2020-09-10 17:12:36","I was nt sure whether these shots would actually make the cut, such difficult conditions to shoot in. Waves crashing everywhere, wind gusting around nearly knocking you over and blowing spray in your face and the camera. I was trying to capture the drama, the power of the waves, and the feel of being there. But after I got caught out by a huge wave and got soaked I retired to the safety of the sea wall, got myself a coffee from the cafe, and just sat watching instead.","Ήμουν σίγουρος αν αυτά τα πλάνα θα έκαναν πραγματικά την περικοπή, τέτοιες δύσκολες συνθήκες για να πυροβολήσουν μέσα. Τα κύματα συντρίβουν παντού, ο άνεμος ριγμένη γύρω από σχεδόν να σας χτυπήσει και να φυσάει σπρέι στο πρόσωπό σας και στην κάμερα. Προσπαθούσα να συλλάβω το δράμα, τη δύναμη των κυμάτων και την αίσθηση της ύπαρξης εκεί. Αλλά αφού πιάστηκε από ένα τεράστιο κύμα και πήρα μούσκεμα, αποχώρησα στην ασφάλεια του θαλάσσιου τοίχου, πήρα τον εαυτό μου έναν καφέ από το καφενείο και απλά κάθισα να παρακολουθώ αντ 'αυτού.",50326731403,,"50326731403.jpg","ήμουν σίγουρος αν αυτά τα πλάνα θα έκαναν πραγματικά την περικοπή τέτοιες δύσκολες συνθήκες για να πυροβολήσουν μέσα τα κύματα συντρίβουν παντού ο άνεμος ριγμένη γύρω από σχεδόν να σας χτυπήσει και να φυσάει σπρέι στο πρόσωπό σας και στην κάμερα προσπαθούσα να συλλάβω το δράμα τη δύναμη των κυμάτων και την αίσθηση της ύπαρξης εκεί αλλά αφού πιάστηκε από ένα τεράστιο κύμα και πήρα μούσκεμα αποχώρησα στην ασφάλεια του θαλάσσιου τοίχου πήρα τον εαυτό μου έναν καφέ από το καφενείο και απλά κάθισα να παρακολουθώ αντ αυτού",0,"TN",
1454,"''2400824980297289950","instagram",1600420661,"2020-09-18 09:17:41","Καλές Θάλασσες πατέρα. #captain#ianos#storm#mt#maratha#","Καλές Θάλασσες πατέρα. #captain#ianos#storm#mt#maratha#",,,"119572314_198847824929797_3702526480946172106_n.jpg","καλές θάλασσες πατέρα captain ianos storm mt maratha",0,"TN",
3622,"tweet1941","X",0,"2020-09-19 07:34:44","ηρθαν οι επενδυσεις #ΝΔ_ξεφτιλες  #κυβερνηση_τσιρκο #skai_xeftiles #Ianos","ηρθαν οι επενδυσεις #ΝΔ_ξεφτιλες #κυβερνηση_τσιρκο #skai_xeftiles #Ianos",,,,"ηρθαν οι επενδυσεις νδ_ξεφτιλες κυβερνηση_τσιρκο skai_xeftiles ianos",0,"TN",
5763,"tweet4082","X",0,"2020-09-22 12:16:35","Γιατί μας κάνει εντύπωση που ο ένας μεταλαμβάνει κ ο άλλος φιλάει το χέρι του παπά; (και δεν είναι οι μόνοι). Εδώ φιλάνε καθημερινά τις κατουρημένες ποδιές της μαφίας να τους συντηρεί στην εξουσία.
Είπαμε μπλέξαμε καιρός να ξεμπλέξουμε και γρήγορα!
#ΝΔ_ξεφτιλες #κορωνοιος","Γιατί μας κάνει εντύπωση που ο ένας μεταλαμβάνει κ ο άλλος φιλάει το χέρι του παπά; (και δεν είναι οι μόνοι). Εδώ φιλάνε καθημερινά τις κατουρημένες ποδιές της μαφίας να τους συντηρεί στην εξουσία.Είπαμε μπλέξαμε καιρός να ξεμπλέξουμε και γρήγορα!#ΝΔ_ξεφτιλες #κορωνοιος",,,,"γιατί μας κάνει εντύπωση που ο ένας μεταλαμβάνει κ ο άλλος φιλάει το χέρι του παπά και δεν είναι οι μόνοι εδώ φιλάνε καθημερινά τις κατουρημένες ποδιές της μαφίας να τους συντηρεί στην εξουσία είπαμε μπλέξαμε καιρός να ξεμπλέξουμε και γρήγορα νδ_ξεφτιλες κορωνοιος",0,"TN",
182,"''2402283442467230173","instagram",1600594524,"2020-09-20 09:35:24","#omg 🙏🙏 #ianos #ιανος","#omg #ianos #ιανος",,,"119948957_942260349595341_4267201511089656482_n.jpg","omg ianos ιανος",0,"TN",
6372,"tweet4691","X",0,"2020-09-23 17:33:43","SOS. Αγριεύει ξανά ο καιρός: Σε ποιες περιοχές θα πέσουν χαλάζι και ισχυρές βροχές -Ο χάρτης του meteo https://t.co/YpMmLxq09d","SOS. Αγριεύει ξανά ο καιρός: Σε ποιες περιοχές θα πέσουν χαλάζι και ισχυρές βροχές -Ο χάρτης του meteo",,,,"sos αγριεύει ξανά ο καιρός σε ποιες περιοχές θα πέσουν χαλάζι και ισχυρές βροχές ο χάρτης του meteo",1,"TP",
4984,"tweet3303","X",0,"2020-09-20 23:15:43","Μεγάλες καταστροφές σε Θεσσαλία και Κεφαλονιά από την κακοκαιρία «Ιανός» Ζημιές σε σπίτια, καταστήματα και αγροτική παραγωγή https://t.co/zdfQGZEURk","Μεγάλες καταστροφές σε Θεσσαλία και Κεφαλονιά από την κακοκαιρία «Ιανός» Ζημιές σε σπίτια, καταστήματα και αγροτική παραγωγή",,,,"μεγάλες καταστροφές σε θεσσαλία και κεφαλονιά από την κακοκαιρία ιανός ζημιές σε σπίτια καταστήματα και αγροτική παραγωγή",0,"TN",
4388,"tweet2707","X",0,"2020-09-20 07:02:12","Βροχές και καταιγίδες στην Κρήτη. Βελτιωμένος καιρός στην υπόλοιπη χώρα. Θυελλώδεις τοπικά άνεμοι βορείων διευθύνσεων στο Αιγαίο. https://t.co/YB54rSk53U","Βροχές και καταιγίδες στην Κρήτη. Βελτιωμένος καιρός στην υπόλοιπη χώρα. Θυελλώδεις τοπικά άνεμοι βορείων διευθύνσεων στο Αιγαίο.",,,,"βροχές και καταιγίδες στην κρήτη βελτιωμένος καιρός στην υπόλοιπη χώρα θυελλώδεις τοπικά άνεμοι βορείων διευθύνσεων στο αιγαίο",1,"TP",
6790,"Flickr242","Flickr",,"2020-10-12 14:03:31","FlickrMail to me for inquiries licence images 
Follow me on instagram
<a href=""https://www.flickr.com/redirect?url=https://www.instagram.com/mikemikecat/"">www.instagram.com/mikemikecat/</a>","Το Flickrmail για μένα για έρευνες άδειας εικόνες Ακολουθήστε με στο Instagram <a href = """,50460167843,,"50460167843.jpg","το flickrmail για μένα για έρευνες άδειας εικόνες ακολουθήστε με στο instagram a href",0,"TN",
351,"''2403195259630115252","instagram",1600703221,"2020-09-21 15:47:01","Don’t Pray for Karditsa. ACT for Karditsa.. 🙏🏼✊🏼 #Karditsa #ianos Together we are stronger.. 💪🏼#leospartacus\n•\n•\n#workout #workoutroutine #workoutmotivation #workouts #workoutfit #workoutinstyle #workoutinstyle #workoutoftheday #workoutoftheday #workouttips #workoutlife #workoutfreak #fitness #fit #fitnessmotivation #fintessgoals #fitnessjourney #fitnesslifestyle #fitnessaddict #fitnessphysique #fitnessfreak #fitnessworkout #fitnesstransformation #fitnesslove #fitnessbody #fitnessjunkie #fitnessvideo #fitnesstips","Μην προσεύχεστε για την Karditsa. Act for Karditsa. #Karditsa #IANOS μαζί είμαστε ισχυρότεροι. Fit #FitnessMotivation #fintessGoals #FitnessJourney #FitnessLifestyle #FitnessAddict #FitnessPhysique #FitnessFreak #FitnessWorkout #FitnessTransformation #FitnessLove #FitnessBody #FitnessJunkie #FitnessVideo #FitnessTips",,,"119884943_2799922756963564_13438538722331742_n.jpg","μην προσεύχεστε για την karditsa act for karditsa karditsa ianos μαζί είμαστε ισχυρότεροι fit fitnessmotivation fintessgoals fitnessjourney fitnesslifestyle fitnessaddict fitnessphysique fitnessfreak fitnessworkout fitnesstransformation fitnesslove fitnessbody fitnessjunkie fitnessvideo fitnesstips",0,"TN",
2214,"tweet533","X",0,"2020-09-17 17:06:29","@wxjerdman Here the forecasted wave field generated by #medicane #ianos","wxjerdman εδώ το προβλεπόμενο πεδίο κύματος που δημιουργήθηκε από το #Medicane #ianos",,,,"wxjerdman εδώ το προβλεπόμενο πεδίο κύματος που δημιουργήθηκε από το medicane ianos",1,"TP",
1012,"''2400298431183905142","instagram",1600357892,"2020-09-17 15:51:32","Ï Å Ŋ Ø S\n.\n.\n.\n#nafplion #nafplio #nafpliogreece #argolida #ianos #peloponnisos #peloponnese_gr #peloponnese #weather #cyclone #greecestagram #greece🇬🇷 #greece #greece💙 #forecast #clouds #cloud #sky #skyporn #skycolors #sealife #sea #seaview #seaside #emergency #rain #wind #weatherphotography #weatherphotos","Ï Å ŋ Ø S \ n. #sky #skyporn #skycolors #sealife #sea #seaview #seaside #Emnergency #Rain #Wind #WeatherPhotography #WeatherPhotos",,,"119704562_350750035977500_5908267206885275206_n.jpg","ï å ŋ ø s n sky skyporn skycolors sealife sea seaview seaside emnergency rain wind weatherphotography weatherphotos",1,"TP",
8666,"YouTube1309","YouTube",,"2020-10-20T08:18:55Z"," Μεσογειακός Κυκλώνας &quot;ΙΑΝΟΣ&quot; - Ζάκυνθος"," Μεσογειακός Κυκλώνας &quot;ΙΑΝΟΣ&quot; - Ζάκυνθος","nnDnjUqoOak",1,"na","μεσογειακός κυκλώνας quot ιανος quot ζάκυνθος",0,"TN",
2953,"tweet1272","X",0,"2020-09-18 13:14:20","Los fuertes vientos de la tormenta tropical #Ianos han provocado el encallado y destrozo de numerosas embarcaciones en Grecia","Οι ισχυροί άνεμοι της τροπικής καταιγίδας #ianos έχουν προκαλέσει την περιτύλιξη και την καταστροφή πολυάριθμων πλοίων στην Ελλάδα",,,,"οι ισχυροί άνεμοι της τροπικής καταιγίδας ianos έχουν προκαλέσει την περιτύλιξη και την καταστροφή πολυάριθμων πλοίων στην ελλάδα",0,"TN",
2669,"tweet988","X",0,"2020-09-18 09:30:26","Follow @meteogr where I upload all the available reports about #medicane #Ianos #Janus","Ακολουθήστε @meteogr όπου ανεβάζω όλες τις διαθέσιμες αναφορές σχετικά με το #Medicane #IANOS #JANUS",,,,"ακολουθήστε meteogr όπου ανεβάζω όλες τις διαθέσιμες αναφορές σχετικά με το medicane ianos janus",0,"TN",
3412,"tweet1731","X",0,"2020-09-18 21:06:06","@quinoasoup Το σηκώνει και ο καιρος","quinoasoup Το σηκώνει και ο καιρος",,,,"quinoasoup το σηκώνει και ο καιρος",0,"TN",
4039,"tweet2358","X",0,"2020-09-19 15:49:46","@fanis1972 Αρχικά, να πω ότι εύχομαι να μην έχετε πάθει ζημιές. Μετά να ρωτήσω, τι εννοείς στο πρώτο μέρος, με τις ψωνάρες?","fanis1972 Αρχικά, να πω ότι εύχομαι να μην έχετε πάθει ζημιές. Μετά να ρωτήσω, τι εννοείς στο πρώτο μέρος, με τις ψωνάρες?",,,,"fanis1972 αρχικά να πω ότι εύχομαι να μην έχετε πάθει ζημιές μετά να ρωτήσω τι εννοείς στο πρώτο μέρος με τις ψωνάρες",0,"TN",
6188,"tweet4507","X",0,"2020-09-23 11:31:32","Ο καιρός σήμερα https://t.co/5s3hlpxfXm #katerini #pieria #kapanews https://t.co/Q1jQlEPYee","Ο καιρός σήμερα #katerini #pieria #kapanews",,,,"ο καιρός σήμερα katerini pieria kapanews",1,"TP",
3944,"tweet2263","X",0,"2020-09-19 13:27:26","ΘΕΣΣΑΛΟΝΙΚΗ
Καιρός: Λίγες νεφώσεις πρόσκαιρα αυξημένες το πρωί.
Ανεμοι: Ανατολικοί νοτιοανατολικοί 3 με 4 μποφόρ.
Θερμοκρασία: Από 20 έως 26 βαθμούς Κελσίου. https://t.co/R3rw6WVtNU","ΘΕΣΣΑΛΟΝΙΚΗΚαιρός: Λίγες νεφώσεις πρόσκαιρα αυξημένες το πρωί.Ανεμοι: Ανατολικοί νοτιοανατολικοί 3 με 4 μποφόρ.Θερμοκρασία: Από 20 έως 26 βαθμούς Κελσίου.",,,,"θεσσαλονικηκαιρός λίγες νεφώσεις πρόσκαιρα αυξημένες το πρωί ανεμοι ανατολικοί νοτιοανατολικοί 3 με 4 μποφόρ θερμοκρασία από 20 έως 26 βαθμούς κελσίου",1,"TP",
5213,"tweet3532","X",0,"2020-09-21 10:46:08","Από αύριο χαλάει ο καιρός να ξέρετε...😁😁😁😂#BigBrotherGR https://t.co/w9Vunp5iMf","Από αύριο χαλάει ο καιρός να ξέρετε.#BigBrotherGR",,,,"από αύριο χαλάει ο καιρός να ξέρετε bigbrothergr",1,"TP",
7615,"YouTube258","YouTube",,"2020-09-19T08:51:22Z","Ιανός : Πλήττει την Κορινθία ο κυκλώνας – Πλημμύρισαν τα Λουτρά Ωραίας Ελένης Ιανός : Πλήττει την Κορινθία ο κυκλώνας – Πλημμύρισαν τα Λουτρά Ωραίας Ελένης Please Subscribe: ...","Ιανός : Πλήττει την Κορινθία ο κυκλώνας – Πλημμύρισαν τα Λουτρά Ωραίας Ελένης Ιανός : Πλήττει την Κορινθία ο κυκλώνας – Πλημμύρισαν τα Λουτρά Ωραίας Ελένης Please Subscribe:.","EUyREWLcmi8",1,"na","ιανός πλήττει την κορινθία ο κυκλώνας πλημμύρισαν τα λουτρά ωραίας ελένης ιανός πλήττει την κορινθία ο κυκλώνας πλημμύρισαν τα λουτρά ωραίας ελένης please subscribe",0,"TN",
4354,"tweet2673","X",0,"2020-09-20 01:31:48","#Ianos en #Grecia 🇬🇷 | La playa de Jerusalén, al oeste de #Vigli, en el norte de #Cefalonia, fue duramente afectada por el medicán, la que fue erosionada por la escorrentía y flujos de agua con fango hacia el mar. La costa tuvo daños de consideración.

Vídeo de @tay__ok. https://t.co/LFtd9TZzek","#Ianos στην #grecia | Η παραλία της Ιερουσαλήμ, δυτικά του #Vigli, στη βόρεια #Cefalonia, επηρεάστηκε σκληρά από το Medicán, το οποίο διαβρώθηκε από τις ροές απορροής και νερού με λάσπη προς τη θάλασσα. Η ακτή είχε ζημιά.",,,,"ianos στην grecia η παραλία της ιερουσαλήμ δυτικά του vigli στη βόρεια cefalonia επηρεάστηκε σκληρά από το medicán το οποίο διαβρώθηκε από τις ροές απορροής και νερού με λάσπη προς τη θάλασσα η ακτή είχε ζημιά",1,"FP",
5355,"tweet3674","X",0,"2020-09-21 15:39:38","The SST anomaly in the Ionian Sea has dropped down to -3ºC when before #Ianos it was a +1ºC compared to the base period 2008-2018. SSTs now are estimated close to 24ºC. https://t.co/UaTz7CZhTf","Η ανωμαλία SST στην Ιόνια Θάλασσα μειώθηκε στους -3ºC όταν πριν από #IANOS ήταν Α +1ºC σε σύγκριση με την περίοδο βάσης 2008-2018. Οι SSTs εκτιμώνται τώρα κοντά στους 24ºC.",,,,"η ανωμαλία sst στην ιόνια θάλασσα μειώθηκε στους 3ºc όταν πριν από ianos ήταν α 1ºc σε σύγκριση με την περίοδο βάσης 2008 2018 οι ssts εκτιμώνται τώρα κοντά στους 24ºc",0,"FN",
2922,"tweet1241","X",0,"2020-09-18 12:40:57","@trexamalaka_ ΤΣ ΤΣ ΤΣ 

Κάτσε να φερω ενα κατσαροτηγανο ουτως ή αλλως αντικολλητικό δεν είναι το χω κατακάψει εννοείται καιρός να παίρνει πόδι","trexamalaka_ ΤΣ ΤΣ ΤΣ Κάτσε να φερω ενα κατσαροτηγανο ουτως ή αλλως αντικολλητικό δεν είναι το χω κατακάψει εννοείται καιρός να παίρνει πόδι",,,,"trexamalaka_ τς τς τς κάτσε να φερω ενα κατσαροτηγανο ουτως ή αλλως αντικολλητικό δεν είναι το χω κατακάψει εννοείται καιρός να παίρνει πόδι",0,"TN",
4756,"tweet3075","X",0,"2020-09-20 15:28:35","Μόρια- Φωτιά: Αποζημίωση κατοίκων και επιχειρηματιών για τις ζημιές https://t.co/mInW1tX0Y5","Μόρια- Φωτιά: Αποζημίωση κατοίκων και επιχειρηματιών για τις ζημιές",,,,"μόρια φωτιά αποζημίωση κατοίκων και επιχειρηματιών για τις ζημιές",0,"TN",
3913,"tweet2232","X",0,"2020-09-19 12:46:03","Ο ""Ιανός"" μετέτρεψε σε λίμνη την Καρδίτσα - Ανυπολόγιστες ζημιές https://t.co/XZc7RVACEk","Ο ""Ιανός"" μετέτρεψε σε λίμνη την Καρδίτσα - Ανυπολόγιστες ζημιές",,,,"ο ιανός μετέτρεψε σε λίμνη την καρδίτσα ανυπολόγιστες ζημιές",0,"TN",
5037,"tweet3356","X",0,"2020-09-21 03:01:33","Κακοκαιρία Ιανός - Ιθάκη: Ένας τραυματίας και 39 σκάφη βυθίστηκαν ή υπέστησαν ζημιές https://t.co/kEBlBtO0NV","Κακοκαιρία Ιανός - Ιθάκη: Ένας τραυματίας και 39 σκάφη βυθίστηκαν ή υπέστησαν ζημιές",,,,"κακοκαιρία ιανός ιθάκη ένας τραυματίας και 39 σκάφη βυθίστηκαν ή υπέστησαν ζημιές",0,"TN",
1153,"''2401501431145500807","instagram",1600501301,"2020-09-19 07:41:41","#autumn #fall #sea #greece #kalamata #blue #storm #stormclouds #ianos","#Autumn #Fall #sea #greece #kalamata #blue #storm #stormclouds #ianos",,,"119677005_323059108756400_38721060142243869_n.jpg","autumn fall sea greece kalamata blue storm stormclouds ianos",0,"TN",
1698,"tweet17","X",0,"2020-09-12 19:17:18","Αυτό το ατύχημα έγινε ψες τη νύχτα... Ευτυχώς είναι μόνο υλικές ζημιές αλλά το ζευγάρι ήταν μεθυσμένο... Για αυτό δεν πίνουμε και μετά να οδηγούμε.... Αφού απέκοψε στηλών της ηλεκτρικής, χτυπώντας μετά συνεχόμενα τα κάγκελα ενός σπιτιού έμεινε αναποδογυρισμένο στο δρόμο... https://t.co/l0dL044enx","Αυτό το ατύχημα έγινε ψες τη νύχτα.Ευτυχώς είναι μόνο υλικές ζημιές αλλά το ζευγάρι ήταν μεθυσμένο.Για αυτό δεν πίνουμε και μετά να οδηγούμε.Αφού απέκοψε στηλών της ηλεκτρικής, χτυπώντας μετά συνεχόμενα τα κάγκελα ενός σπιτιού έμεινε αναποδογυρισμένο στο δρόμο.",,,,"αυτό το ατύχημα έγινε ψες τη νύχτα ευτυχώς είναι μόνο υλικές ζημιές αλλά το ζευγάρι ήταν μεθυσμένο για αυτό δεν πίνουμε και μετά να οδηγούμε αφού απέκοψε στηλών της ηλεκτρικής χτυπώντας μετά συνεχόμενα τα κάγκελα ενός σπιτιού έμεινε αναποδογυρισμένο στο δρόμο",0,"TN",
5065,"tweet3384","X",0,"2020-09-21 06:36:11","Γιορτή σήμερα 21 Σεπτεμβρίου Εορτολόγιο Ποιοι γιορτάζουν 21/9 Καιρός https://t.co/WBh2Ip3iwX","Γιορτή σήμερα 21 Σεπτεμβρίου Εορτολόγιο Ποιοι γιορτάζουν 21/9 Καιρός",,,,"γιορτή σήμερα 21 σεπτεμβρίου εορτολόγιο ποιοι γιορτάζουν 21 9 καιρός",1,"TP",
4309,"tweet2628","X",0,"2020-09-19 23:06:22","@atsipras Λες τον τυφώνα να τον δημιούργησε ο Μητσοτάκης; Για πρώτη φορά μάλιστα, προειδοποιήθηκε έγκαιρα για το φαινόμενο ο κόσμος και έγιναν και κάποιες εργασίες για να περιοριστούν οι ζημιές.","atsipras Λες τον τυφώνα να τον δημιούργησε ο Μητσοτάκης; Για πρώτη φορά μάλιστα, προειδοποιήθηκε έγκαιρα για το φαινόμενο ο κόσμος και έγιναν και κάποιες εργασίες για να περιοριστούν οι ζημιές.",,,,"atsipras λες τον τυφώνα να τον δημιούργησε ο μητσοτάκης για πρώτη φορά μάλιστα προειδοποιήθηκε έγκαιρα για το φαινόμενο ο κόσμος και έγιναν και κάποιες εργασίες για να περιοριστούν οι ζημιές",0,"TN",
64,"''2403433211831910826","instagram",1600731587,"2020-09-21 23:39:47","Από το «η γυναίκα που μιλούσε στα κύματα» \n·\n·\n·\n·\n·\n#bnw #blackandwhite #dark #light #sea #beauty #blood #rock #wild #autumn #medicane #ianos #girl #sea #photoshoot #picoftheday #photooftheday","Από το «η γυναίκα που μιλούσε στα κύματα» \n·\n·\n·\n·\n·\n#bnw #blackandwhite #dark #light #sea #beauty #blood #rock #wild #autumn #medicane #ianos #girl #sea #photoshoot #picoftheday #photooftheday",,,"120024915_1027158934415987_2561826412068980566_n.jpg","από το η γυναίκα που μιλούσε στα κύματα n n n n n n bnw blackandwhite dark light sea beauty blood rock wild autumn medicane ianos girl sea photoshoot picoftheday photooftheday",1,"FP",
5079,"tweet3398","X",0,"2020-09-21 07:13:10","Καιρός : Νεφώσεις και τοπικές βροχές σχεδόν σε όλη τη χώρα - https://t.co/qU7EcAJMoA https://t.co/KJNaioGNXR","Καιρός : Νεφώσεις και τοπικές βροχές σχεδόν σε όλη τη χώρα -",,,,"καιρός νεφώσεις και τοπικές βροχές σχεδόν σε όλη τη χώρα",1,"TP",
5811,"tweet4130","X",0,"2020-09-22 15:17:37","ΈΛΕΟΣ! Δεν αντέχουν την αποφυλάκιση του Κορκονέα που σκότωσε τον Γρηγορόπουλο σε άμυνα. Μια κοινή υγιή λογική θα έλεγε: Ο Κορκονέας ήταν εκεί για να σταματήσει μια βίαιη εκδήλωση - κατάληψη, πορεία, οτιδήποτε - και να αποφύγει όσο μπορεί τις ζημιές. ΣΥΝΕΧΊΖΕΤΑΙ ΣΕ ΕΠΌΜΕΝΟ Tweet.","ΈΛΕΟΣ! Δεν αντέχουν την αποφυλάκιση του Κορκονέα που σκότωσε τον Γρηγορόπουλο σε άμυνα. Μια κοινή υγιή λογική θα έλεγε: Ο Κορκονέας ήταν εκεί για να σταματήσει μια βίαιη εκδήλωση - κατάληψη, πορεία, οτιδήποτε - και να αποφύγει όσο μπορεί τις ζημιές. ΣΥΝΕΧΊΖΕΤΑΙ ΣΕ ΕΠΌΜΕΝΟ Tweet.",,,,"έλεος δεν αντέχουν την αποφυλάκιση του κορκονέα που σκότωσε τον γρηγορόπουλο σε άμυνα μια κοινή υγιή λογική θα έλεγε ο κορκονέας ήταν εκεί για να σταματήσει μια βίαιη εκδήλωση κατάληψη πορεία οτιδήποτε και να αποφύγει όσο μπορεί τις ζημιές συνεχίζεται σε επόμενο tweet",0,"TN",
4457,"tweet2776","X",0,"2020-09-20 09:12:00","Με μια τελευταία παρουσία στην Κρήτη μας αποχαιρετά ο Ιανός. Βελτιώνεται ο καιρός σε όλη τη χώρα - https://t.co/bMPNA9YSG4 https://t.co/5AxxjRpeIS","Με μια τελευταία παρουσία στην Κρήτη μας αποχαιρετά ο Ιανός. Βελτιώνεται ο καιρός σε όλη τη χώρα -",,,,"με μια τελευταία παρουσία στην κρήτη μας αποχαιρετά ο ιανός βελτιώνεται ο καιρός σε όλη τη χώρα",1,"TP",
2155,"tweet474","X",0,"2020-09-17 16:09:48","It closes... #Medicane #Ianos https://t.co/eqk7eK5sag","Κλείνει. #Medicane #ianos",,,,"κλείνει medicane ianos",0,"TN",
5661,"tweet3980","X",0,"2020-09-22 08:53:38","Νεφελώδης καιρός με βροχές και τοπικές καταιγίδες https://t.co/WzgKHRWV4t","Νεφελώδης καιρός με βροχές και τοπικές καταιγίδες",,,,"νεφελώδης καιρός με βροχές και τοπικές καταιγίδες",1,"TP",
4632,"tweet2951","X",0,"2020-09-20 12:32:44","Ιανός: Ζημιές σε αρχαιολογικούς χώρους και μουσεία - https://t.co/G11GSWSWQM https://t.co/2hZrHH2qk9","Ιανός: Ζημιές σε αρχαιολογικούς χώρους και μουσεία -",,,,"ιανός ζημιές σε αρχαιολογικούς χώρους και μουσεία",0,"TN",
