"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score",
8972,"YouTube1615","YouTube",,"2020-09-19T05:45:00Z","Hat sich als nicht wirklich machbar heraus gestellt. ;-)) Anschließend dann noch ein wenig in Hamburg rumgeflogen, Sightseeing ... Im MS Flight Simulator mit Cessna im griechischen Wirbelsturm #Medicane #Ianos wirbeln","Αποδείχθηκε ότι δεν ήταν πραγματικά εφικτό. ·-)) Στη συνέχεια πετάχτηκε λίγο στο Αμβούργο, τα αξιοθέατα. Στον προσομοιωτή πτήσης MS με Cessna στην ελληνική κατακόρυφη καταιγίδα #Medicane #Ianos Whirling","Zgy-jv-Hfek",1,"na","αποδείχθηκε ότι δεν ήταν πραγματικά εφικτό στη συνέχεια πετάχτηκε λίγο στο αμβούργο τα αξιοθέατα στον προσομοιωτή πτήσης ms με cessna στην ελληνική κατακόρυφη καταιγίδα medicane ianos whirling",0,"TN",
1771,"tweet90","X",0,"2020-09-16 12:49:04","Διαβάζω για την κακοκαιρία που έρχεται και μου έρχεται στο μυαλό το ""Αέρα, αέρα να φύγει η χολέρα"". Πόσο επίκαιρο τώρα και πόσο άκυρο στα '80s #ianos","Διαβάζω για την κακοκαιρία που έρχεται και μου έρχεται στο μυαλό το ""Αέρα, αέρα να φύγει η χολέρα"". Πόσο επίκαιρο τώρα και πόσο άκυρο στα '80s #ianos",,,,"διαβάζω για την κακοκαιρία που έρχεται και μου έρχεται στο μυαλό το αέρα αέρα να φύγει η χολέρα πόσο επίκαιρο τώρα και πόσο άκυρο στα 80s ianos",0,"TN",
5327,"tweet3646","X",0,"2020-09-21 14:28:56","Αυτο που ο καιρος ανα 5 λεπτα μια συννεφια μια κρυο το παθαινω συχνα.","Αυτο που ο καιρος ανα 5 λεπτα μια συννεφια μια κρυο το παθαινω συχνα.",,,,"αυτο που ο καιρος ανα 5 λεπτα μια συννεφια μια κρυο το παθαινω συχνα",0,"TN",
6418,"tweet4737","X",0,"2020-09-23 19:40:08","Καιρός αύριο: Επιστρέφουν οι πλημμύρες #– Που θα πέσουν #– #aurio #Epistrefoun #kairos #Oi #pesoun #plimmures #pou #Tha - https://t.co/yLvRVbSBMN https://t.co/7KicGjLhOV","Καιρός αύριο: Επιστρέφουν οι πλημμύρες #– Που θα πέσουν #– #aurio #Epistrefoun #kairos #Oi #pesoun #plimmures #pou #Tha -",,,,"καιρός αύριο επιστρέφουν οι πλημμύρες που θα πέσουν aurio epistrefoun kairos oi pesoun plimmures pou tha",1,"TP",
905,"''2401731683301891315","instagram",1600528749,"2020-09-19 15:19:09","It was a strange day today. A small storm early in the day, and a moody rainy sky. Let’s hope to a sunny day tomorrow, or on one of the next days. \n\n#ianos #naxos #naxosisland #island #sea #summer #september #clouds #beach #plaka #littlenaxos","Ήταν μια περίεργη μέρα σήμερα. Μια μικρή καταιγίδα νωρίς την ημέρα, και ένας βροχερός ουρανός. Ας ελπίσουμε αύριο σε μια ηλιόλουστη μέρα ή σε μία από τις επόμενες μέρες. \ n \ n #ianos #Naxos #Naxosisland #island #sea #summer #September #Clouds #Beach #Plaka #littlenaxos",,,"119711815_179065377115536_1592928539129718743_n.jpg","ήταν μια περίεργη μέρα σήμερα μια μικρή καταιγίδα νωρίς την ημέρα και ένας βροχερός ουρανός ας ελπίσουμε αύριο σε μια ηλιόλουστη μέρα ή σε μία από τις επόμενες μέρες n n ianos naxos naxosisland island sea summer september clouds beach plaka littlenaxos",1,"TP",
1091,"''2401476205317549392","instagram",1600498294,"2020-09-19 06:51:34","🌈🌈🌈\n.\n.\n.\n#sky #clouds #rainbow #lucky #town #view #patra #love #life #home #photo #ianos #autumnvibes🍁 #gm #vibes #sun #instagram","n. \ n. \ n. \ n #Sky #Clouds #RainBow #Lucky #Town #View #patra #love #life #home #Photo #IANOS #AutumnVibes #GM #Vibes #Sun #instagram",,,"119700672_627951121211981_775188325014032059_n.jpg","n n n n sky clouds rainbow lucky town view patra love life home photo ianos autumnvibes gm vibes sun instagram",1,"TP",
5763,"tweet4082","X",0,"2020-09-22 12:16:35","Γιατί μας κάνει εντύπωση που ο ένας μεταλαμβάνει κ ο άλλος φιλάει το χέρι του παπά; (και δεν είναι οι μόνοι). Εδώ φιλάνε καθημερινά τις κατουρημένες ποδιές της μαφίας να τους συντηρεί στην εξουσία.
Είπαμε μπλέξαμε καιρός να ξεμπλέξουμε και γρήγορα!
#ΝΔ_ξεφτιλες #κορωνοιος","Γιατί μας κάνει εντύπωση που ο ένας μεταλαμβάνει κ ο άλλος φιλάει το χέρι του παπά; (και δεν είναι οι μόνοι). Εδώ φιλάνε καθημερινά τις κατουρημένες ποδιές της μαφίας να τους συντηρεί στην εξουσία.Είπαμε μπλέξαμε καιρός να ξεμπλέξουμε και γρήγορα!#ΝΔ_ξεφτιλες #κορωνοιος",,,,"γιατί μας κάνει εντύπωση που ο ένας μεταλαμβάνει κ ο άλλος φιλάει το χέρι του παπά και δεν είναι οι μόνοι εδώ φιλάνε καθημερινά τις κατουρημένες ποδιές της μαφίας να τους συντηρεί στην εξουσία είπαμε μπλέξαμε καιρός να ξεμπλέξουμε και γρήγορα νδ_ξεφτιλες κορωνοιος",0,"TN",
6497,"tweet4816","X",0,"2020-09-23 23:04:19","Καιρός: Βροχές και καταιγίδες την Πέμπτη https://t.co/5bq2zizAJu","Καιρός: Βροχές και καταιγίδες την Πέμπτη",,,,"καιρός βροχές και καταιγίδες την πέμπτη",1,"TP",
5112,"tweet3431","X",0,"2020-09-21 08:07:09","@tou_diaolou Αυτό ακριβώς έλεγα και γω, πάντα η εξουσία πρέπει να ελέγχεται, και καλώς ερευνηθηκαν οι ευθύνες Δουρου, μα τώρα τόσες ζημιές και δεν έχει ακουστεί ούτε το όνομα ενός περιφερειαρχη!","tou_diaolou Αυτό ακριβώς έλεγα και γω, πάντα η εξουσία πρέπει να ελέγχεται, και καλώς ερευνηθηκαν οι ευθύνες Δουρου, μα τώρα τόσες ζημιές και δεν έχει ακουστεί ούτε το όνομα ενός περιφερειαρχη!",,,,"tou_diaolou αυτό ακριβώς έλεγα και γω πάντα η εξουσία πρέπει να ελέγχεται και καλώς ερευνηθηκαν οι ευθύνες δουρου μα τώρα τόσες ζημιές και δεν έχει ακουστεί ούτε το όνομα ενός περιφερειαρχη",0,"TN",
1092,"''2400830226081731057","instagram",1600421287,"2020-09-18 09:28:07","Όμορφο πρωινό 🕖 λίγο πριν τον Ιανό 🌪️🌩️\n#ianos\n#mediterraneancyclon\n#citymoments \n#citysunrise \n#heraklion_crete \n#heraklioncity \n#heraklion\n#mycityview","Όμορφο πρωινό λίγο πριν τον Ιανό \n#ianos\n#mediterraneancyclon\n#citymoments \n#citysunrise \n#heraklion_crete \n#heraklioncity \n#heraklion\n#mycityview",,,"119700670_176628270780948_3164508173404883072_n.jpg","όμορφο πρωινό λίγο πριν τον ιανό n ianos n mediterraneancyclon n citymoments n citysunrise n heraklion_crete n heraklioncity n heraklion n mycityview",0,"TN",
2401,"tweet720","X",0,"2020-09-17 21:12:23","@Ap2BombayTragoi Το σκέφτεται νομίζω
Τα’χω τα χρονάκια μου, έχω αρχίσει και βγάζω ζημιές","Ap2BombayTragoi Το σκέφτεται νομίζωΤα’χω τα χρονάκια μου, έχω αρχίσει και βγάζω ζημιές",,,,"ap2bombaytragoi το σκέφτεται νομίζωτα χω τα χρονάκια μου έχω αρχίσει και βγάζω ζημιές",0,"TN",
6896,"Flickr348","Flickr",,"2020-09-07 23:11:16","Marchlyn, Snowdonia.","Marchlyn, Snowdonia.",50318029182,,"50318029182.jpg","marchlyn snowdonia",0,"TN",
1275,"''2401074651748211866","instagram",1600450425,"2020-09-18 17:33:45","Ποιος έρχεται;;;\nΟ Ιανός!!!\nΠοιος φευγειιιι;;;\n\n#ant1 #ant1tv #konstantinoukaielenis #konstantinoukaielenis📺📷🔝✔ #katakouzinos #greekculttv #culttv #atakes #likeforlikes #likeforfollow #greekquotes #greektv #greek_quotes #greek_quote #followforfollowback #greek_memes #greek_meme #greekseries #greek_posts #cyprusquotes #cyprustv #cyprusmemes #athens #athensvibe #harisromas #marousicity #ianos #Ιανός #Ιανος #hurricane","Ποιος έρχεται;;;\nΟ Ιανός!!!\nΠοιος φευγειιιι;;;\n\n#ant1 #ant1tv #konstantinoukaielenis #konstantinoukaielenis #katakouzinos #greekculttv #culttv #atakes #likeforlikes #likeforfollow #greekquotes #greektv #greek_quotes #greek_quote #followforfollowback #greek_memes #greek_meme #greekseries #greek_posts #cyprusquotes #cyprustv #cyprusmemes #athens #athensvibe #harisromas #marousicity #ianos #Ιανός #Ιανος #hurricane",,,"119648931_2816838431925947_3308138727951060091_n.jpg","ποιος έρχεται nο ιανός nποιος φευγειιιι n n ant1 ant1tv konstantinoukaielenis konstantinoukaielenis katakouzinos greekculttv culttv atakes likeforlikes likeforfollow greekquotes greektv greek_quotes greek_quote followforfollowback greek_memes greek_meme greekseries greek_posts cyprusquotes cyprustv cyprusmemes athens athensvibe harisromas marousicity ianos ιανός ιανος hurricane",0,"TN",
3292,"tweet1611","X",0,"2020-09-18 19:03:59","Η χώρα βρίσκεται στο έλος του μεσογειακού κυκλώνα «Ιανού» με τον καθηγητή Φυσικών Καταστροφών Κώστα Συνολάκη να εφιστά προσοχή από απ’ όλους.
#ΙΑΝΟΣ #Ιανος #Ianos
https://t.co/q7sqcZ7WW8","Η χώρα βρίσκεται στο έλος του μεσογειακού κυκλώνα «Ιανού» με τον καθηγητή Φυσικών Καταστροφών Κώστα Συνολάκη να εφιστά προσοχή από απ’ όλους.#ΙΑΝΟΣ #Ιανος #Ianos",,,,"η χώρα βρίσκεται στο έλος του μεσογειακού κυκλώνα ιανού με τον καθηγητή φυσικών καταστροφών κώστα συνολάκη να εφιστά προσοχή από απ όλους ιανος ιανος ianos",0,"TN",
7385,"YouTube28","YouTube",,"2020-09-19T19:32:21Z","هل يضرب اعصار ايانوس مصر وليبيا ؟ شاهد التفاصيل  19.09.2020 هل يضرب اعصار ايانوس مصر وليبيا ؟ شاهد التفاصيل 19.09.2020 شاهد ايضا : صحراء السعودية تتحول الى بحيرات و أنهار مكة المدينة ...","Ο τυφώνας Ayanos απεργεί την Αίγυπτο και τη Λιβύη; Δείτε λεπτομέρειες 19.09.2020 Ο τυφώνας Ayanos απεργεί την Αίγυπτο και τη Λιβύη; Παρακολουθήστε τις λεπτομέρειες 19.09.2020 WATCH: Η έρημος της Σαουδικής Αραβίας μετατρέπεται σε λίμνες και τα ποτάμια της Μέκκας.","0uI2RqbhxsA",1,"na","ο τυφώνας ayanos απεργεί την αίγυπτο και τη λιβύη δείτε λεπτομέρειες 19 09 2020 ο τυφώνας ayanos απεργεί την αίγυπτο και τη λιβύη παρακολουθήστε τις λεπτομέρειες 19 09 2020 watch η έρημος της σαουδικής αραβίας μετατρέπεται σε λίμνες και τα ποτάμια της μέκκας",0,"TN",
6400,"tweet4719","X",0,"2020-09-23 18:59:12","Περιφέρεια Δυτ. Ελλάδας: Τρεις Αντιπεριφερειάρχες στον ΕΛΓΑ για τις ζημιές που υπέστησαν οι αγρότες από τον «Ιανό» https://t.co/BvQglshi3m #Γεωργία https://t.co/2W5n6LHou6","Περιφέρεια Δυτ. Ελλάδας: Τρεις Αντιπεριφερειάρχες στον ΕΛΓΑ για τις ζημιές που υπέστησαν οι αγρότες από τον «Ιανό» #Γεωργία",,,,"περιφέρεια δυτ ελλάδας τρεις αντιπεριφερειάρχες στον ελγα για τις ζημιές που υπέστησαν οι αγρότες από τον ιανό γεωργία",0,"TN",
5598,"tweet3917","X",0,"2020-09-22 07:14:21","Αναλυτικά η πρόγνωση της Εθνικής Μετεωρολογικής Υπηρεσίας #καιρος #προγνωση
https://t.co/Me5J2ZBzXa","Αναλυτικά η πρόγνωση της Εθνικής Μετεωρολογικής Υπηρεσίας #καιρος #προγνωση",,,,"αναλυτικά η πρόγνωση της εθνικής μετεωρολογικής υπηρεσίας καιρος προγνωση",1,"TP",
1653,"''2400390084301177858","instagram",1600368860,"2020-09-17 18:54:20","A Mediterranean Cyclone has made landfall in Western Greece. #Ianos Read more on our website pappaspost.com","Ένας μεσογειακός κυκλώνας έχει φτάσει στην ξηρά στη δυτική Ελλάδα. #IANOS Διαβάστε περισσότερα στον ιστότοπό μας pappaspost.com",,,"119231851_468201134159207_4785357425783922069_n.jpg","ένας μεσογειακός κυκλώνας έχει φτάσει στην ξηρά στη δυτική ελλάδα ianos διαβάστε περισσότερα στον ιστότοπό μας pappaspost com",0,"FN",
4736,"tweet3055","X",0,"2020-09-20 15:00:41","Υπουργείο Ναυτιλίας: Σαράντα τρία (43) συνολικά σκάφη, διαφόρων τύπων, βυθίστηκαν κατά τη διάρκεια του διημέρου 17-18/09/2020 στην Κεφαλονιά, λόγω των δυσμενών καιρικών συνθηκών, ενώ σε εννέα (09) σκάφη προκλήθηκαν υλικές ζημιές και εννέα (09) σκάφη προσάραξαν.","Υπουργείο Ναυτιλίας: Σαράντα τρία (43) συνολικά σκάφη, διαφόρων τύπων, βυθίστηκαν κατά τη διάρκεια του διημέρου 17-18/09/2020 στην Κεφαλονιά, λόγω των δυσμενών καιρικών συνθηκών, ενώ σε εννέα (09) σκάφη προκλήθηκαν υλικές ζημιές και εννέα (09) σκάφη προσάραξαν.",,,,"υπουργείο ναυτιλίας σαράντα τρία 43 συνολικά σκάφη διαφόρων τύπων βυθίστηκαν κατά τη διάρκεια του διημέρου 17 18 09 2020 στην κεφαλονιά λόγω των δυσμενών καιρικών συνθηκών ενώ σε εννέα 09 σκάφη προκλήθηκαν υλικές ζημιές και εννέα 09 σκάφη προσάραξαν",0,"TN",
6811,"Flickr263","Flickr",,"2020-10-21 17:27:05","Holland","Ολλανδία",50513743526,,"50513743526.jpg","ολλανδία",0,"TN",
7597,"YouTube240","YouTube",,"2020-10-11T12:00:13Z","We Got Stuck in Greek Countryside (Welcome to Kalampaka) We were gonna climb the Mount Olympus, but the nature decied to change our plans. Covid is not the only thing that can kill ...","Έχουμε κολλήσει στην ελληνική ύπαιθρο (Καλώς ήλθατε στην Καλαμπάκα) Θα ανεβαίνουμε στο όρος Olympus, αλλά η φύση αποφάσισε να αλλάξει τα σχέδιά μας. Το Covid δεν είναι το μόνο πράγμα που μπορεί να σκοτώσει.","E8JyzH2wZ1k",1,"na","έχουμε κολλήσει στην ελληνική ύπαιθρο καλώς ήλθατε στην καλαμπάκα θα ανεβαίνουμε στο όρος olympus αλλά η φύση αποφάσισε να αλλάξει τα σχέδιά μας το covid δεν είναι το μόνο πράγμα που μπορεί να σκοτώσει",0,"TN",
7230,"Flickr682","Flickr",,"2020-10-02 13:50:55","September 2020 Berlin Kreuzberg.","Σεπτέμβριος 2020 Βερολίνο Kreuzberg.",50407609738,,"50407609738.jpg","σεπτέμβριος 2020 βερολίνο kreuzberg",0,"TN",
7463,"YouTube106","YouTube",,"2020-09-19T20:16:00Z","Medicane Ianos,  Stoupa, Messinia / Στούπα Μεσσηνίας, Greece We got off lightly...Tail end of ""Medicane Ianos"", filmed above Stoupa, Messinia / Στούπα Μεσσηνίας Greece 19/09/2020.","Medicane Ianos, Stoupa, Messinia / Στούπα Μεσσηνίας, Greece We got off lightly.Tail end of ""Medicane Ianos"", filmed above Stoupa, Messinia / Στούπα Μεσσηνίας Greece 19/09/2020.","6UzE0W8acRQ",1,"na","medicane ianos stoupa messinia στούπα μεσσηνίας greece we got off lightly tail end of medicane ianos filmed above stoupa messinia στούπα μεσσηνίας greece 19 09 2020",1,"FP",
4526,"tweet2845","X",0,"2020-09-20 10:32:28","Στην Ιθάκη ο Νίκος Χαρδαλιάς για τις ζημιές από τον “Ιανό” – Επόμενος σταθμός η Ζάκυνθος https://t.co/AUqOEFOL66","Στην Ιθάκη ο Νίκος Χαρδαλιάς για τις ζημιές από τον “Ιανό” – Επόμενος σταθμός η Ζάκυνθος",,,,"στην ιθάκη ο νίκος χαρδαλιάς για τις ζημιές από τον ιανό επόμενος σταθμός η ζάκυνθος",0,"TN",
1707,"tweet26","X",0,"2020-09-13 12:31:40","Τρεις φωτιές στις Σάπες, η μία κατέστρεψε οικία και οι άλλες δύο προκάλεσαν μικρές ζημιές https://t.co/L5g6r2Hst5","Τρεις φωτιές στις Σάπες, η μία κατέστρεψε οικία και οι άλλες δύο προκάλεσαν μικρές ζημιές",,,,"τρεις φωτιές στις σάπες η μία κατέστρεψε οικία και οι άλλες δύο προκάλεσαν μικρές ζημιές",0,"TN",
4661,"tweet2980","X",0,"2020-09-20 13:16:40","Σοβαρές ζημιές του δικτύου σε σημεία της γραμμής Λιανοκλάδι – Λάρισα https://t.co/obfZ7ami6j μέσω @ilamia","Σοβαρές ζημιές του δικτύου σε σημεία της γραμμής Λιανοκλάδι – Λάρισα μέσω @ilamia",,,,"σοβαρές ζημιές του δικτύου σε σημεία της γραμμής λιανοκλάδι λάρισα μέσω ilamia",0,"TN",
5906,"tweet4225","X",0,"2020-09-22 20:26:59","@danpantojaf con una doctora así sí me enfermo🥵🥵🥵","Danpantojaf με έναν γιατρό σαν αυτό αρρωσταίνω",,,,"danpantojaf με έναν γιατρό σαν αυτό αρρωσταίνω",0,"TN",
6327,"tweet4646","X",0,"2020-09-23 15:42:34","Konstantina μου δεν ξέρω πώς να στο πω ευγενικά, αλλά νομίζω ότι ένα ""ΓΑΜΩ ΤΟΝ ΑΝΤΙΘΕΟ ΣΟΥ"" είναι αυτό με τα λιγότερα λιπαρά.

Βγες από την εικονική πραγματικότητα του ΣΚΑΪ όσο είναι καιρός.","Konstantina μου δεν ξέρω πώς να στο πω ευγενικά, αλλά νομίζω ότι ένα ""ΓΑΜΩ ΤΟΝ ΑΝΤΙΘΕΟ ΣΟΥ"" είναι αυτό με τα λιγότερα λιπαρά.Βγες από την εικονική πραγματικότητα του ΣΚΑΪ όσο είναι καιρός.",,,,"konstantina μου δεν ξέρω πώς να στο πω ευγενικά αλλά νομίζω ότι ένα γαμω τον αντιθεο σου είναι αυτό με τα λιγότερα λιπαρά βγες από την εικονική πραγματικότητα του σκαϊ όσο είναι καιρός",0,"TN",
5739,"tweet4058","X",0,"2020-09-22 11:01:22","Συνάντηση Μητσοτάκη - Καπετάνου για τις ζημιές στα Φάρσαλα
https://t.co/43VfonWPEd","Συνάντηση Μητσοτάκη - Καπετάνου για τις ζημιές στα Φάρσαλα",,,,"συνάντηση μητσοτάκη καπετάνου για τις ζημιές στα φάρσαλα",0,"TN",
6968,"Flickr420","Flickr",,"2020-09-23 02:42:40","Medicane Ianos 2020 Mediterranean Hurricane","Medicane Ianos 2020 Μεσογειακός τυφώνας",50373847511,,"50373847511.jpg","medicane ianos 2020 μεσογειακός τυφώνας",0,"TN",
7165,"Flickr617","Flickr",,"2020-09-16 12:55:54","oldlens","παλιά",50348907512,,"50348907512.jpg","παλιά",0,"TN",
944,"''2400356176983744367","instagram",1600364776,"2020-09-17 17:46:16","“I’m trackin’ 9 Lows, but a #Wilfred ain’t one”...remix 2020 #JayZ!! At least...no Wilfred yet...but we could have that, as well as #Alpha, #Beta, and possibly even #Gamma within the next 10-12 days. #Invest90L #Invest98L #Invest99L #Invest91L #Teddy #Vicky #Ianos","Είμαι trackin '9 χαμηλά, αλλά ένα #Wilfred δεν είναι ένα "".remix 2020 #Jayz !! Τουλάχιστον. #Invest90l #Invest98L #Invest99l #Invest91L #Teddy #Vicky #IANOS",,,"119708988_2682562605395993_4276832300111893751_n.jpg","είμαι trackin 9 χαμηλά αλλά ένα wilfred δεν είναι ένα remix 2020 jayz τουλάχιστον invest90l invest98l invest99l invest91l teddy vicky ianos",0,"TN",
4436,"tweet2755","X",0,"2020-09-20 08:38:04","Looking over to #Lixouri from #Magganos last night the entire coast was lit. Does anyone know if they have power restored from #Ianos #Medicane #Kefalonia?","Κοιτάζοντας στο #Lixouri από το #Magganos χθες το βράδυ, ολόκληρη η ακτή ήταν αναμμένη. Ξέρει κανείς αν έχει αποκατασταθεί η εξουσία από #ianos #Medicane #Kefalonia;",,,,"κοιτάζοντας στο lixouri από το magganos χθες το βράδυ ολόκληρη η ακτή ήταν αναμμένη ξέρει κανείς αν έχει αποκατασταθεί η εξουσία από ianos medicane kefalonia",0,"TN",
8665,"YouTube1308","YouTube",,"2020-09-17T18:41:28Z","Δείτε την συνέχεια στο: https://www.skaitv.gr/episode/enimerosi/ta-nea-tou-ska-stis-2000/2020-09-17-19 Καθημερινά στις 19.50 Το ... Ειδήσεις Βραδινό Δελτίο | Προ των πυλών η επέλαση του «Ιανού» - Πώς θα κινηθεί | 17/09/2020","Δείτε την συνέχεια στο: Καθημερινά στις 19.50 Το. Ειδήσεις Βραδινό Δελτίο | Προ των πυλών η επέλαση του «Ιανού» - Πώς θα κινηθεί | 17/09/2020","NJPScQrh5qw",1,"na","δείτε την συνέχεια στο καθημερινά στις 19 50 το ειδήσεις βραδινό δελτίο προ των πυλών η επέλαση του ιανού πώς θα κινηθεί 17 09 2020",1,"TP",
5470,"tweet3789","X",0,"2020-09-21 20:44:07","@L3naRain @ritacollin64 Εσυ ειχες ζημιες στο σπιτι Λενα ;;","L3naRain @ritacollin64 Εσυ ειχες ζημιες στο σπιτι Λενα ;;",,,,"l3narain ritacollin64 εσυ ειχες ζημιες στο σπιτι λενα",0,"TN",
2809,"tweet1128","X",0,"2020-09-18 10:56:38","@efintaikou Παντού τα ίδια γίνονται, σ´ όλη την Ευρώπη, αλλά είναι καιρός η λύπη να γίνει αιτία αφύπνισης.","efintaikou Παντού τα ίδια γίνονται, σ´ όλη την Ευρώπη, αλλά είναι καιρός η λύπη να γίνει αιτία αφύπνισης.",,,,"efintaikou παντού τα ίδια γίνονται σ όλη την ευρώπη αλλά είναι καιρός η λύπη να γίνει αιτία αφύπνισης",0,"TN",
1383,"''2401121610344343167","instagram",1600456023,"2020-09-18 19:07:03","#tasoskourakis #ianos","#tasoskourakis #ianos",,,"119609256_245707626803427_809717381947893983_n.jpg","tasoskourakis ianos",0,"TN",
7158,"Flickr610","Flickr",,"2020-09-16 12:55:50","oldlens","παλιός φακός",50348747226,,"50348747226.jpg","παλιός φακός",0,"TN","translate properly"
2893,"tweet1212","X",0,"2020-09-18 12:06:50","Περιορισμένες οι ζημιές από το πέρασμα του «Ιανού» στη Νικιάνα Λευκάδας https://t.co/GI1fzwB5vF https://t.co/NweBC3lEah","Περιορισμένες οι ζημιές από το πέρασμα του «Ιανού» στη Νικιάνα Λευκάδας",,,,"περιορισμένες οι ζημιές από το πέρασμα του ιανού στη νικιάνα λευκάδας",0,"TN",
3449,"tweet1768","X",0,"2020-09-18 21:55:46","@kalintzis Δεν μπορούσαμε να αποφύγουμε αυτή την αποτυχία μιας και κάθε διαθέσιμο μοντέλο συνηγορούσε σε εκδήλωση καταιγίδων και στην Αττική. Η ατμόσφαιρα είναι κορεσμένη και κάθε βροχόπτωση σήμερα είναι επικίνδυνη.","kalintzis Δεν μπορούσαμε να αποφύγουμε αυτή την αποτυχία μιας και κάθε διαθέσιμο μοντέλο συνηγορούσε σε εκδήλωση καταιγίδων και στην Αττική. Η ατμόσφαιρα είναι κορεσμένη και κάθε βροχόπτωση σήμερα είναι επικίνδυνη.",,,,"kalintzis δεν μπορούσαμε να αποφύγουμε αυτή την αποτυχία μιας και κάθε διαθέσιμο μοντέλο συνηγορούσε σε εκδήλωση καταιγίδων και στην αττική η ατμόσφαιρα είναι κορεσμένη και κάθε βροχόπτωση σήμερα είναι επικίνδυνη",0,"TN",
3599,"tweet1918","X",0,"2020-09-19 05:41:18","@PortilloCuadra @nayibbukele  no se llama Christiani, Calderon Sol, Paco Flores, Tony Saca, Ceren ni mucho menos La Michi.... así q no compares.... ya dejen de hablar basura xq paja ya no nos dan @AsambleaSV de 💩💩💩💩, esa campaña férrea de q todos son iguales solo se la creen uds mal partidos","Το Portillocadra @nayibbukele δεν ονομάζεται Christiani, Calderon Sol, Paco Flores, Tony Saca, Cereren, πολύ λιγότερο το Michi.",,,,"το portillocadra nayibbukele δεν ονομάζεται christiani calderon sol paco flores tony saca cereren πολύ λιγότερο το michi",1,"FP",
1134,"''2400796957332633453","instagram",1600417321,"2020-09-18 08:22:01","Friday #fridayvibes #cyclon #badweatherday #ianos #iano #siamesecatsofinstagram #catlovers","Παρασκευή #fridayvibes #Cyclon #BadWeatherday #IANOS #IANO #SIAMESECATSOFINSTAGRAM #CATLOVERS",,,"119682931_686430761959452_8444279862349969969_n.jpg","παρασκευή fridayvibes cyclon badweatherday ianos iano siamesecatsofinstagram catlovers",0,"TN",
784,"''2400929727025511746","instagram",1600433148,"2020-09-18 12:45:48","#ianos#time#","#ianos#time#",,,"119736783_107330661122244_5925636683519010836_n.jpg","ianos time",0,"TN",
6619,"Flickr71","Flickr",,"2020-09-07 01:31:34","20200906_2245_7D2-70 Waiting for the lightning and thunder (250/366)","20200906_2245_7D2-70 Περιμένοντας την αστραπή και τον Thunder (250/366)",50314256577,,"50314256577.jpg","20200906_2245_7d2 70 περιμένοντας την αστραπή και τον thunder 250 366",0,"TN",
7198,"Flickr650","Flickr",,"2020-09-15 23:09:12","Overwhelming stom clouds swarfing a grain elevator.  taken while driving HWY 2,  Saskatchewan, Canada. 2 September 2020","Το συντριπτικό σύννεφο του στόματος σβήνει έναν ανελκυστήρα σιτηρών. Λαμβάνοντας κατά την οδήγηση Hwy 2, Saskatchewan, Καναδάς. 2 Σεπτεμβρίου 2020",50346314343,,"50346314343.jpg","το συντριπτικό σύννεφο του στόματος σβήνει έναν ανελκυστήρα σιτηρών λαμβάνοντας κατά την οδήγηση hwy 2 saskatchewan καναδάς 2 σεπτεμβρίου 2020",1,"FP",
7322,"Flickr774","Flickr",,"2020-09-09 13:20:15","Took a friend to see the lovely Winnats Pass above Castleton in the Peak District this morning and then over to Millstone Edge in the afternoon..
Started out dreary and raining but the sun broke through and the day finished hot and sunny.. 
<a href=""https://en.wikipedia.org/wiki/Winnats_Pass"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Winnats_Pass</a>","Πήρε έναν φίλο για να δει το υπέροχο Winnats να περάσει πάνω από το Castleton στην περιοχή Peak σήμερα το πρωί και στη συνέχεια να περάσει στο Millstone Edge το απόγευμα. Ξεκινώντας από θλιβερή και βροχή, αλλά ο ήλιος έσπασε και η μέρα τελείωσε ζεστό και ηλιόλουστο.",50323488542,,"50323488542.jpg","πήρε έναν φίλο για να δει το υπέροχο winnats να περάσει πάνω από το castleton στην περιοχή peak σήμερα το πρωί και στη συνέχεια να περάσει στο millstone edge το απόγευμα ξεκινώντας από θλιβερή και βροχή αλλά ο ήλιος έσπασε και η μέρα τελείωσε ζεστό και ηλιόλουστο",0,"TN",
61,"''2402320645943545087","instagram",1600598959,"2020-09-20 10:49:19","🤗🤗 nuevos libros 📚🌿","Νέα βιβλία",,,"120028581_245190166866249_1732093096040255475_n.jpg","νέα βιβλία",0,"TN",
8907,"YouTube1550","YouTube",,"2020-10-05T08:05:14Z","Legkevesebb hatan meghaltak, háromezer helyi lakost pedig ki kellett költöztetni Mexikó déli részén a Gamma nevű trópusi vihar ... Pusztít a Gamma nevű vihar Mexikóban","Τουλάχιστον έξι πέθαναν και τρεις χιλιάδες ντόπιοι κάτοικοι έπρεπε να μετακινηθούν στο νότιο Μεξικό, μια τροπική καταιγίδα που ονομάζεται Gamma. Καταστρέφει την καταιγίδα που ονομάζεται Γάμα στο Μεξικό","wtEJfFctsvo",1,"na","τουλάχιστον έξι πέθαναν και τρεις χιλιάδες ντόπιοι κάτοικοι έπρεπε να μετακινηθούν στο νότιο μεξικό μια τροπική καταιγίδα που ονομάζεται gamma καταστρέφει την καταιγίδα που ονομάζεται γάμα στο μεξικό",0,"TN",
